,gene,resistoflay,califlay,clermont,campania,boeing,lion,lazio,whale,pigeon,caladonia,meerkat,Repeat region,Effector_x,Feature,Domains ,Interpro,Homologous,Accession,GO annotation,Extra,COI,TranscriptId,Query.name,Contigname,start,stop,strand,geneLenght,Effector_y,below1Kbp,repeatregion,Signalp,name,product,GOannotation,putative.effector,BUSCO.genename,contig_length
807,4e1fd79d-ca73-4b87-bd9b-483d4f8fee1a,0.0316262976,0.0131425011,0.6108124749,0.011594455200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4e1fd79d-ca73-4b87-bd9b-483d4f8fee1a,pfs1|1446-00001,Pb_1326_length_3481_cov_46.8527_ID_2651,489,1443,-,317,,,inside repeat region,,TY3B-I_6,Transposon Ty3-I Gag-Pol polyprotein,,,,3481
808,157fc5fc-be62-47a5-9f51-dc2323543b08,0.5802622914,0.0507850967,0.045542664000000004,0.0114314701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,157fc5fc-be62-47a5-9f51-dc2323543b08,pfs1|4574-00001,Pb_216_length_39121_cov_27.4728_ID_431,15089,15422,-,110,,,,,mybH_1,Myb-like protein H,GO:0003677|GO:0003682,,,39121
809,7f68dc56-14e5-4805-8b31-fc0a3c87d573,0.0,0.0,0.0,0.0114070826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7f68dc56-14e5-4805-8b31-fc0a3c87d573,pfs1|7552-00001,Pb_3300_length_1130_cov_28.2223_ID_6599,671,1010,+,112,,,,,,,,,,1130
810,3503e6e4-ab46-4076-83bf-88dafff25634,0.0,0.0,0.0,0.0113298228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3503e6e4-ab46-4076-83bf-88dafff25634,pfs1|7855-00001,Pb_345_length_22526_cov_26.908_ID_689,15646,15961,+,104,,,,,,,,,,22526
811,d0c3c38a-899e-4ad6-83a5-41a9aace2a65,0.36846044640000003,0.0,0.0586776378,0.010972051699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,d0c3c38a-899e-4ad6-83a5-41a9aace2a65,pfs1|11983-00001,Pb_743_length_7378_cov_36.0663_ID_1485,6541,7126,+,194,,,,,,,,,,7378
812,2261a7e6-33df-4344-a127-06bd669f5bd0,0.0762937351,0.0,0.122086294,0.0108831169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2261a7e6-33df-4344-a127-06bd669f5bd0,pfs1|972-00001,Pb_1214_length_3896_cov_129.536_ID_2427,2551,3007,+,151,,,,,,,,,,3896
813,7705e660-500f-4398-b9f1-01b562b34081,0.0,0.0,0.0095427859,0.010828410600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7705e660-500f-4398-b9f1-01b562b34081,pfs1|1015-00001,Pb_1228_length_3577_cov_37.0043_ID_2455,1559,1817,-,85,,,inside repeat region,,,,,,,3577
814,d8e823a0-64aa-473c-a9ce-d6fbab686102,0.0,0.0,0.0,0.0107692806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,d8e823a0-64aa-473c-a9ce-d6fbab686102,pfs1|11535-00001,Pb_67_length_66691_cov_40.9245_ID_133,22424,28607,-,1961,,,,,Dysf_1,Dysferlin,GO:0005515,,,66691
815,50f77320-b5bb-4d9e-aad6-319082d45a90,0.28764705879999997,0.0,0.0,0.0106048197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50f77320-b5bb-4d9e-aad6-319082d45a90,pfs1|13073-00001,Pb_933_length_5503_cov_60.986_ID_1865,2666,4050,+,442,,,,,,,,,,5503
816,1463864b-82fb-4426-862e-9d8f9afb09b6,0.1793383227,0.0,0.0,0.0103251225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1463864b-82fb-4426-862e-9d8f9afb09b6,pfs1|5230-00001,Pb_238_length_36687_cov_29.9111_ID_475,17281,18552,+,406,,,,,,,,,,36687
817,bb80bf10-65e0-4c38-b394-9818127ec347,0.0,0.0,0.0,0.0102436009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,bb80bf10-65e0-4c38-b394-9818127ec347,pfs1|13144-00001,Pb_94_length_58042_cov_33.6619_ID_187,49194,50454,-,419,,,,,HOP1,Hsp70-Hsp90 organizing protein 1,GO:0005515|GO:0016021,,,58042
818,2ae35590-942c-4959-ace4-427ae591de6f,0.051316588899999994,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2ae35590-942c-4959-ace4-427ae591de6f,pfs1|3177-00001,Pb_1782_length_2432_cov_88.2308_ID_3563,916,1576,+,219,,,,,tsr1_9,Pre-rRNA-processing protein TSR1 homolog,,,,2432
819,6313e9a4-dbac-412e-9df1-720bc27d5e74,0.018627451,0.0,0.23906514739999998,0.0099656834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6313e9a4-dbac-412e-9df1-720bc27d5e74,pfs1|8124-00001,Pb_35_length_89149_cov_37.4966_ID_69,31743,35185,+,1048,,,,,Hook3,Protein Hook homolog 3,,,,89149
820,251b1090-b230-4e11-9abb-f4b38e325002,0.0,0.0,0.0,0.0094263514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,251b1090-b230-4e11-9abb-f4b38e325002,pfs1|10306-00001,Pb_515_length_12856_cov_29.13_ID_1029,4287,4749,-,153,,,inside repeat region,,,,,,,12856
821,be4c1410-34b1-469e-a4fc-e6baa331a985,0.0,0.0,0.0,0.009198571899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,be4c1410-34b1-469e-a4fc-e6baa331a985,pfs1|10442-00001,Pb_52_length_77262_cov_35.7491_ID_103,22733,29173,+,2088,,,,,dhkK_0,Hybrid signal transduction histidine kinase K,GO:0000155|GO:0000160|GO:0000155|GO:0007165|GO:0016020|GO:0000160|GO:0000160|GO:0004871|GO:0004871|GO:0007165|GO:0006355|GO:0016310|GO:0016772,,,77262
822,ca573cc9-3fc4-45a1-910a-0138e89d19ba,1.0057323304,0.0,0.1752435666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SNP,,sulphotransferase,Transmembrane 9 superfamily member 2,LNFP01002897.1,,,,ca573cc9-3fc4-45a1-910a-0138e89d19ba,pfs1|12872a-00001,Pb_89_length_59198_cov_38.4595_ID_177,31398,32693,+,401,,,,,GA21586,WSCD family member GA21586,GO:0008146,,,59198
823,055fa2b1-9baa-4e5e-98aa-ca3c0780c2e1,0.08441467300000001,0.0,0.1352662766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,055fa2b1-9baa-4e5e-98aa-ca3c0780c2e1,pfs1|7041-00001,Pb_306_length_27510_cov_36.0761_ID_611,13234,14116,+,293,,,,,HSF2_3,Heat shock factor protein 2,GO:0003700|GO:0005634|GO:0006355|GO:0043565,,,27510
824,d77fa9cf-799c-4b1c-a3ff-d4a471343ddb,0.5148582767000001,0.0,0.1164993082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,d77fa9cf-799c-4b1c-a3ff-d4a471343ddb,pfs1|10451-00001,Pb_52_length_77262_cov_35.7491_ID_103,45041,47234,+,597,,,,,,,GO:0005515,,,77262
825,1ea4c185-11bc-4b02-ac23-8373777795de,0.0,0.0770060862,0.0639893036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1ea4c185-11bc-4b02-ac23-8373777795de,pfs1|11216-00001,Pb_626_length_9797_cov_25.9303_ID_1251,7561,9788,-,614,,,inside repeat region,,TY3B-I_137,Transposon Ty3-I Gag-Pol polyprotein,,,,9797
826,0b383070-9427-4148-b173-5bd8905eea5c,0.0,0.014523413999999998,0.055688652199999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0b383070-9427-4148-b173-5bd8905eea5c,pfs1|9937-00001,Pb_484_length_14080_cov_36.1879_ID_967,2100,3033,+,310,,,inside repeat region,,pol_652,Retrovirus-related Pol polyprotein from transposon opus,,,,14080
827,5ff43fcd-db8a-414b-8bda-3a2b2bf1d8e5,0.2289391127,0.0,0.0545200328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5ff43fcd-db8a-414b-8bda-3a2b2bf1d8e5,pfs1|1920-00001,Pb_1446_length_3154_cov_58.1777_ID_2891,2061,2865,-,236,,,inside repeat region,,,,,,,3154
828,72b67fab-a5b4-449a-8492-ffad886c482e,0.0,0.0096883117,0.052377750199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,72b67fab-a5b4-449a-8492-ffad886c482e,pfs1|5589-00001,Pb_2509_length_1616_cov_51.2559_ID_5017,776,1133,-,118,,,,,,,,,,1616
829,b2f442a7-2e07-4124-99b5-26ef9bf6465a,0.04855,0.0126584624,0.050964866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,b2f442a7-2e07-4124-99b5-26ef9bf6465a,pfs1|9871-00001,Pb_47_length_79135_cov_32.6396_ID_93,2801,5468,+,768,,,,,ERMP1,Endoplasmic reticulum metallopeptidase 1,,,,79135
830,b212e190-85d9-444e-bf05-e710ed6b3de6,0.06540170940000001,0.0,0.0497151129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,b212e190-85d9-444e-bf05-e710ed6b3de6,pfs1|12426-00001,Pb_80_length_62113_cov_39.3212_ID_159,51701,52412,-,236,,,,,,,,,,62113
831,9cf0f4c9-718b-4db4-9c60-83e90c8c8fce,0.0652105672,0.0,0.0458129059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9cf0f4c9-718b-4db4-9c60-83e90c8c8fce,pfs1|8990-00001,Pb_407_length_17823_cov_31.886_ID_813,1453,1903,-,149,,,,,,,,,,17823
832,f5141495-293a-4201-bbf8-5cc7026aedb8,0.0,0.0,0.0418430731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,f5141495-293a-4201-bbf8-5cc7026aedb8,pfs1|10480-00001,Pb_533_length_12459_cov_31.4187_ID_1065,8367,9351,-,327,,,,SignalP,pme1_0,Pectinesterase,GO:0005618|GO:0030599|GO:0042545,,,12459
833,f9aa38bf-2516-4e18-85dd-82da89a53b15,0.3217760612,0.0,0.0413731763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,f9aa38bf-2516-4e18-85dd-82da89a53b15,pfs1|2029-00001,Pb_147_length_48770_cov_35.4229_ID_293,11566,13102,-,511,,,,,Utp3,Something about silencing protein 10,,,,48770
834,d1219206-d57a-4e1e-8ebd-794876aeccf3,0.0,0.0,0.031627595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,d1219206-d57a-4e1e-8ebd-794876aeccf3,pfs1|6785-00001,Pb_299_length_29376_cov_31.3433_ID_597,11767,12442,+,224,,,,,,,,,,29376
835,73e94223-28a0-46f9-8b33-24f58e3612a2,0.0182678855,0.0791464393,0.031338056600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,73e94223-28a0-46f9-8b33-24f58e3612a2,pfs1|12995-00001,Pb_915_length_5600_cov_24.3161_ID_1829,270,2815,+,818,,,inside repeat region,,TY3B-I_135,Transposon Ty3-I Gag-Pol polyprotein,GO:0003676|GO:0015074,,,5600
836,41a62793-0d60-4149-adfe-debb26e66909,0.0311538462,0.027598233700000002,0.0278524571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,41a62793-0d60-4149-adfe-debb26e66909,pfs1|10284-00001,Pb_512_length_12992_cov_27.2375_ID_1023,3075,5816,+,798,,,inside repeat region,,,,,,,12992
837,d366b89e-0ca7-40ba-b312-12c3b5310472,0.0,0.0,0.027774943700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,d366b89e-0ca7-40ba-b312-12c3b5310472,pfs1|137-00001,Pb_1034_length_4810_cov_27.0412_ID_2067,3198,4080,-,203,,,,,,,,,,4810
838,d64110e1-671f-4fca-84e3-78b94f5454d4,0.0,0.0,0.027381481099999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,d64110e1-671f-4fca-84e3-78b94f5454d4,pfs1|6574-00001,Pb_28_length_93464_cov_39.0048_ID_55,24374,27812,+,1097,,,,,gigyf2,GRB10-interacting GYF protein 2,GO:0005515,,,93464
839,985a89b1-b407-48d4-a79f-035e20719448,0.3871620133,0.0,0.025553279300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,985a89b1-b407-48d4-a79f-035e20719448,pfs1|4577-00001,Pb_216_length_39121_cov_27.4728_ID_431,25927,29860,+,1226,,,,,rab3gap1,Rab3 GTPase-activating protein catalytic subunit,GO:0005097,,,39121
840,9c9ec856-33fd-43bb-bc9d-85e2198d94a0,0.2279438503,0.0,0.0254300996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9c9ec856-33fd-43bb-bc9d-85e2198d94a0,pfs1|10180-00001,Pb_501_length_13496_cov_25.4076_ID_1001,9218,9536,+,105,,,,,,,,,,13496
841,9b65ba9c-0a59-47f6-a67e-b866baba5796,0.0638997821,0.0,0.0253497536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9b65ba9c-0a59-47f6-a67e-b866baba5796,pfs1|10712-00001,Pb_561_length_11627_cov_45.4601_ID_1121,1869,5976,+,1368,,,,,,,GO:0005525,,,11627
842,0679d2a8-2310-444f-9937-6f2c3fee69d2,0.0,0.01,0.024629504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0679d2a8-2310-444f-9937-6f2c3fee69d2,pfs1|10305-00001,Pb_515_length_12856_cov_29.13_ID_1029,2243,4221,+,629,,,,,,,,,,12856
843,5546f8c1-8d33-4a32-9f4a-b04a3329fdaa,0.11688711210000001,0.0212268459,0.0233238631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5546f8c1-8d33-4a32-9f4a-b04a3329fdaa,pfs1|11844-00001,Pb_71_length_65670_cov_33.0526_ID_141,28840,32294,+,1058,,,,,gefM,Ras guanine nucleotide exchange factor M,GO:0005085|GO:0005622|GO:0051056|GO:0005085|GO:0007264,,,65670
844,19ef2acd-e99a-4bea-ac82-63da08979997,0.0,0.0,0.0225511023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,19ef2acd-e99a-4bea-ac82-63da08979997,pfs1|10047-00001,Pb_497_length_13579_cov_33.9382_ID_993,1152,1590,-,145,,,,,,,,,,13579
845,d617993a-562f-45c0-aad0-dc7558f28748,0.0,0.0,0.020757014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,d617993a-562f-45c0-aad0-dc7558f28748,pfs1|4823-00001,Pb_223_length_37911_cov_29.6865_ID_445,33410,33794,-,127,,,,,,,,,,37911
846,bde168b1-3082-478e-af03-e12b5677ac5a,0.0,0.0103537162,0.0192165751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,bde168b1-3082-478e-af03-e12b5677ac5a,pfs1|5108-00001,Pb_2342_length_1754_cov_42.2385_ID_4683,1198,1676,+,133,,,,SignalP,,,,,,1754
847,b9a0bd24-66fe-4464-b948-f36532ebb2ed,0.19712867,0.0,0.0161095061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,b9a0bd24-66fe-4464-b948-f36532ebb2ed,pfs1|2018-00001,Pb_1479_length_3061_cov_29.8753_ID_2957,748,1552,+,267,,,,SignalP,Klk1b4,Kallikrein 1-related peptidase-like b4,GO:0003824|GO:0004252|GO:0006508,,,3061
848,be140c99-b709-42ac-b5de-ae09c87224ff,0.0997913021,0.0,0.0146450617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,be140c99-b709-42ac-b5de-ae09c87224ff,pfs1|12782-00001,Pb_87_length_59834_cov_32.0289_ID_173,19356,20314,-,208,,,,,,,GO:0016772,,,59834
849,affc072e-ba0a-4d67-8576-8c186f8a6201,0.0205396772,0.012980345700000001,0.0144014714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,affc072e-ba0a-4d67-8576-8c186f8a6201,pfs1|5059-00001,Pb_2320_length_1777_cov_138.36_ID_4639,10,772,+,220,,,inside repeat region,,,,,,,1777
850,88698591-54a0-49b9-b2a2-fb79da393829,0.0,0.0,0.012373481100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,88698591-54a0-49b9-b2a2-fb79da393829,pfs1|12890-00001,Pb_8_length_143205_cov_37.8924_ID_15,15506,18878,+,1123,,,,,,,GO:0005515,,,143205
851,e547c1e7-de5a-4b1e-9920-607c057eaded,0.0,0.0,0.011550860900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,e547c1e7-de5a-4b1e-9920-607c057eaded,pfs1|3070-00001,Pb_174_length_45003_cov_28.2633_ID_347,12329,13283,+,300,,,,,,,,,,45003
852,8b869e79-8f97-4d6e-9a51-0af35c379bcf,0.2348990589,0.0348789536,0.010931091799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8b869e79-8f97-4d6e-9a51-0af35c379bcf,pfs1|12424-00001,Pb_80_length_62113_cov_39.3212_ID_159,46759,49351,-,863,,,,,FLK,Flowering locus K homology domain,GO:0003676|GO:0003723,,,62113
853,5bd23c54-9126-4631-9033-2006ad7a25d4,0.0,0.0,0.010701015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5bd23c54-9126-4631-9033-2006ad7a25d4,pfs1|13067-00001,Pb_930_length_5524_cov_28.5546_ID_1859,3731,4442,-,236,,,,,,,,,,5524
854,b4adda3e-f6f1-468d-a7d4-65670e336bd7,0.0,0.0,0.0106130383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,b4adda3e-f6f1-468d-a7d4-65670e336bd7,pfs1|1510-00001,Pb_1343_length_3434_cov_75.6259_ID_2685,282,909,-,208,,,,,,,,,,3434
855,3e59f314-e47a-43aa-b16c-c3b3777c3760,0.0,0.0,0.010496073799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3e59f314-e47a-43aa-b16c-c3b3777c3760,pfs1|7854-00001,Pb_345_length_22526_cov_26.908_ID_689,14483,15629,+,381,,,inside repeat region,,TY3B-G_204,Transposon Ty3-G Gag-Pol polyprotein,GO:0003676|GO:0015074,,,22526
856,2d282719-757f-425b-9dd2-cae81c08e1c4,0.0,0.37592772939999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2d282719-757f-425b-9dd2-cae81c08e1c4,pfs1|2789-00001,Pb_1674_length_2616_cov_46.4568_ID_3347,552,2590,-,606,,,inside repeat region,,TY3B-G_13,Transposon Ty3-G Gag-Pol polyprotein,GO:0003676|GO:0015074,,,2616
857,768bd253-7a84-419d-8438-318e3604f53b,0.0,0.17059040120000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,768bd253-7a84-419d-8438-318e3604f53b,pfs1|8896-00001,Pb_3_length_181673_cov_37.7352_ID_5,152081,165013,+,4018,,,,,dnapkcs,DNA-dependent protein kinase catalytic subunit,GO:0003677|GO:0004677|GO:0005524|GO:0005634|GO:0006303|GO:0005488|GO:0005515|GO:0016772|GO:0016773,,,181673
858,db55b267-ccd2-4e79-bbbb-9a7e0a47f018,0.0,0.1651419141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,db55b267-ccd2-4e79-bbbb-9a7e0a47f018,pfs1|4543-00001,Pb_215_length_39370_cov_32.0911_ID_429,6106,6442,-,111,,,,,,,,,,39370
859,c309093c-de3a-4f5d-8559-9417d66aacad,0.0,0.1321289119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,c309093c-de3a-4f5d-8559-9417d66aacad,pfs1|4683-00001,Pb_21_length_105605_cov_37.6269_ID_41,33640,34807,+,365,,,,,rluC,Ribosomal large subunit pseudouridine synthase C,GO:0001522|GO:0003723|GO:0009451|GO:0009982,,,105605
860,55cec4d9-2a0f-4445-8125-3ac595108064,0.0,0.11447799130000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,55cec4d9-2a0f-4445-8125-3ac595108064,pfs1|3231-00001,Pb_17_length_111491_cov_36.3361_ID_33,21984,23760,-,591,,,,,PK2_0,Probable serine/threonine-protein kinase 2,GO:0004672|GO:0005524|GO:0006468|GO:0016772,,,111491
861,edd03733-b2c5-47af-a864-15591ec3a9bd,0.0785832326,0.1079873521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,edd03733-b2c5-47af-a864-15591ec3a9bd,pfs1|8643-00001,Pb_389_length_19604_cov_35.7146_ID_777,4613,11807,-,2397,,,,,ubr3,E3 ubiquitin-protein ligase ubr3,GO:0008270,,,19604
862,5a86cc76-3a0d-41d3-91b8-babc82a50bdf,0.0,0.0838099252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5a86cc76-3a0d-41d3-91b8-babc82a50bdf,pfs1|7006-00001,Pb_304_length_27867_cov_33.036_ID_607,26223,26860,+,186,,,inside repeat region,,,,,,,27867
863,76c9aa8c-8fdc-420b-95d5-82e53e681f24,0.0,0.0780990474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,76c9aa8c-8fdc-420b-95d5-82e53e681f24,pfs1|6782-00001,Pb_299_length_29376_cov_31.3433_ID_597,6033,7164,+,376,,,,,ACTA_1,Actin-1,,,,29376
864,a5b40be6-5c72-4fe9-a8d1-e1ddaca90cf2,0.0,0.059684845199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,a5b40be6-5c72-4fe9-a8d1-e1ddaca90cf2,pfs1|12050-00001,Pb_757_length_7185_cov_43.1622_ID_1513,5014,6040,-,291,,,inside repeat region,,,,,,,7185
865,3ef197f5-7ce0-4de1-a2cc-c2e14c345733,0.0,0.0564509853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3ef197f5-7ce0-4de1-a2cc-c2e14c345733,pfs1|7040-00001,Pb_306_length_27510_cov_36.0761_ID_611,9176,12107,+,976,,,,,SPAC56F8.03,Eukaryotic translation initiation factor 5B,GO:0003924|GO:0005525|GO:0005525,,,27510
866,6000f8bc-91e6-4712-b90a-fa5edb308a0a,0.0,0.05326095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6000f8bc-91e6-4712-b90a-fa5edb308a0a,pfs1|2324-00001,Pb_1546_length_2874_cov_25.8624_ID_3091,1133,1781,+,215,,,,,,,GO:0003676|GO:0008270,,,2874
867,9dc25629-950b-423e-a464-33a74ec417da,0.05,0.045674165999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9dc25629-950b-423e-a464-33a74ec417da,pfs1|5647-00001,Pb_252_length_35063_cov_38.6187_ID_503,11172,12925,+,478,,,,,MYPH_1,Myophilin,GO:0005515,,,35063
868,53363d31-a887-4032-84b1-b7efe651a596,0.0,0.0442371271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,53363d31-a887-4032-84b1-b7efe651a596,pfs1|5683-00001,Pb_253_length_35037_cov_30.2571_ID_505,34340,34982,-,213,,,inside repeat region,,,,,,,35037
869,a310fa74-2bac-401a-90df-9a3bbfb6e240,0.0,0.036279334100000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,a310fa74-2bac-401a-90df-9a3bbfb6e240,pfs1|2385-00001,Pb_1560_length_2850_cov_176.527_ID_3119,1085,1742,-,218,,,inside repeat region,,pol_668,Retrovirus-related Pol polyprotein from transposon opus,,,,2850
870,ec9ab462-a755-40b2-8331-30b3bfb6ea4d,0.0,0.034481047599999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,ec9ab462-a755-40b2-8331-30b3bfb6ea4d,pfs1|4042-00001,Pb_1_length_310098_cov_37.1603_ID_1,213675,214632,+,318,,,,,,,GO:0035091,,,310098
871,1b30dd76-4765-4e55-acdc-8a9dcb995d71,0.0,0.031611663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1b30dd76-4765-4e55-acdc-8a9dcb995d71,pfs1|1930-00001,Pb_144_length_49187_cov_39.0328_ID_287,20812,24541,+,1242,,,,,Sympk,Symplekin,,,,49187
872,0db194b6-aad2-41d2-807f-3521d9feb549,0.0,0.0256688575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0db194b6-aad2-41d2-807f-3521d9feb549,pfs1|11513-00001,Pb_675_length_8669_cov_30.9053_ID_1349,3797,4235,+,145,,,,,,,,,,8669
873,73a8457e-1e9a-4d60-8692-e8b543aee5d9,0.0,0.02556154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,73a8457e-1e9a-4d60-8692-e8b543aee5d9,pfs1|1984-00001,Pb_1468_length_3091_cov_24.8539_ID_2935,861,1761,-,299,,,,,,,,,,3091
874,084a9b5d-5047-4366-9324-432183ebe8d8,0.1152447145,0.0250196746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,084a9b5d-5047-4366-9324-432183ebe8d8,pfs1|10178-00001,Pb_501_length_13496_cov_25.4076_ID_1001,2618,6221,+,1200,,,,,,,,,,13496
875,aebdc9d7-ebee-4fe4-b564-ea0fdaa4e56f,0.0,0.024621277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,aebdc9d7-ebee-4fe4-b564-ea0fdaa4e56f,pfs1|4474-00001,Pb_212_length_39573_cov_36.0467_ID_423,23671,36867,+,4204,,,,,VPS13B,Vacuolar protein sorting-associated protein 13B,,,,39573
876,26811ef6-e57d-484f-b1a3-75147b3eadff,0.0,0.0239098514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,26811ef6-e57d-484f-b1a3-75147b3eadff,pfs1|11033-00001,Pb_5_length_158301_cov_37.5637_ID_9,98148,100869,-,906,,,,,ano10_0,Anoctamin-10,,,,158301
877,beda51f3-33aa-4e80-a33d-e19c5d3f25e5,0.0,0.0238721231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,beda51f3-33aa-4e80-a33d-e19c5d3f25e5,pfs1|9375-00001,Pb_434_length_16198_cov_46.7087_ID_867,2859,3297,-,145,,,,,,,,,,16198
878,641b5e0f-7830-483e-941c-01b4a5eb7e05,0.0,0.023859780499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,641b5e0f-7830-483e-941c-01b4a5eb7e05,pfs1|6766-00001,Pb_298_length_29493_cov_38.1306_ID_595,2124,4934,+,824,,,,,pex6,Peroxisomal biogenesis factor 6,GO:0005524,,,29493
